Tsi,Ion,empty ,sensitivity,,Vth,empty,sensitivity
10.5442206,8.82E-07,8.37E-13,1.05E+06,,0.176970523,0.270993644,0.346956924
10.54436348,8.82E-07,8.37E-13,1.05E+06,,0.176972925,0.270993644,0.34694806
10.54450636,8.82E-07,8.37E-13,1.05E+06,,0.176975326,0.270993644,0.3469392
10.54464924,8.82E-07,8.37E-13,1.05E+06,,0.176977728,0.270993644,0.346930337
10.54479211,8.82E-07,8.37E-13,1.05E+06,,0.17698013,0.270993644,0.346921473
10.54493499,8.82E-07,8.37E-13,1.05E+06,,0.176982532,0.270993644,0.346912609
10.54507787,8.81E-07,8.37E-13,1.05E+06,,0.176984933,0.270993644,0.346903749
10.54522075,8.81E-07,8.37E-13,1.05E+06,,0.176987335,0.270993644,0.346894886
10.54536362,8.81E-07,8.37E-13,1.05E+06,,0.176989737,0.270993644,0.346886022
10.5455065,8.81E-07,8.37E-13,1.05E+06,,0.176992138,0.270993644,0.346877162
10.54564938,8.81E-07,8.37E-13,1.05E+06,,0.17699454,0.270993644,0.346868298
10.54579226,8.81E-07,8.37E-13,1.05E+06,,0.176996942,0.270993644,0.346859435
10.54593513,8.81E-07,8.37E-13,1.05E+06,,0.176999344,0.270993644,0.346850571
10.54607801,8.81E-07,8.37E-13,1.05E+06,,0.177001745,0.270993644,0.346841711
10.54622089,8.81E-07,8.37E-13,1.05E+06,,0.177004147,0.270993644,0.346832847
10.54636377,8.80E-07,8.37E-13,1.05E+06,,0.177006549,0.270993644,0.346823984
10.54650664,8.80E-07,8.37E-13,1.05E+06,,0.17700895,0.270993644,0.346815124
10.54664952,8.80E-07,8.37E-13,1.05E+06,,0.177011352,0.270993644,0.34680626
10.5467924,8.80E-07,8.37E-13,1.05E+06,,0.177013754,0.270993644,0.346797396
10.54693528,8.80E-07,8.37E-13,1.05E+06,,0.177016156,0.270993644,0.346788533
10.54707815,8.80E-07,8.37E-13,1.05E+06,,0.177018557,0.270993644,0.346779673
10.54722103,8.80E-07,8.37E-13,1.05E+06,,0.177020959,0.270993644,0.346770809
10.54736391,8.80E-07,8.37E-13,1.05E+06,,0.177023361,0.270993644,0.346761945
10.54750679,8.80E-07,8.37E-13,1.05E+06,,0.177025763,0.270993644,0.346753082
10.54764966,8.79E-07,8.37E-13,1.05E+06,,0.177028164,0.270993644,0.346744222
10.54779254,8.79E-07,8.37E-13,1.05E+06,,0.177030566,0.270993644,0.346735358
10.54793542,8.79E-07,8.37E-13,1.05E+06,,0.177032968,0.270993644,0.346726494
10.5480783,8.79E-07,8.37E-13,1.05E+06,,0.177035369,0.270993644,0.346717634
10.54822117,8.79E-07,8.37E-13,1.05E+06,,0.177037771,0.270993644,0.346708771
10.54836405,8.79E-07,8.37E-13,1.05E+06,,0.177040173,0.270993644,0.346699907
10.54850693,8.79E-07,8.37E-13,1.05E+06,,0.177042575,0.270993644,0.346691043
10.54864981,8.79E-07,8.37E-13,1.05E+06,,0.177044976,0.270993644,0.346682183
10.54879268,8.78E-07,8.37E-13,1.05E+06,,0.177047378,0.270993644,0.34667332
10.54893556,8.78E-07,8.37E-13,1.05E+06,,0.17704978,0.270993644,0.346664456
10.54907844,8.78E-07,8.37E-13,1.05E+06,,0.177052181,0.270993644,0.346655596
10.54922132,8.78E-07,8.37E-13,1.05E+06,,0.177054583,0.270993644,0.346646732
10.54936419,8.78E-07,8.37E-13,1.05E+06,,0.177056985,0.270993644,0.346637869
10.54950707,8.78E-07,8.37E-13,1.05E+06,,0.177059387,0.270993644,0.346629005
10.54964995,8.78E-07,8.37E-13,1.05E+06,,0.177061788,0.270993644,0.346620145
10.54979283,8.78E-07,8.37E-13,1.05E+06,,0.17706419,0.270993644,0.346611281
10.54993571,8.78E-07,8.37E-13,1.05E+06,,0.177066592,0.270993644,0.346602418
10.55007858,8.77E-07,8.37E-13,1.05E+06,,0.177068993,0.270993644,0.346593558
10.55022146,8.77E-07,8.37E-13,1.05E+06,,0.177071395,0.270993644,0.346584694
10.55036434,8.77E-07,8.37E-13,1.05E+06,,0.177073797,0.270993644,0.34657583
10.55050722,8.77E-07,8.37E-13,1.05E+06,,0.177076199,0.270993644,0.346566967
10.55065009,8.77E-07,8.37E-13,1.05E+06,,0.1770786,0.270993644,0.346558107
10.55079297,8.77E-07,8.37E-13,1.05E+06,,0.177081002,0.270993644,0.346549243
10.55093585,8.77E-07,8.37E-13,1.05E+06,,0.177083404,0.270993644,0.346540379
10.55107873,8.77E-07,8.37E-13,1.05E+06,,0.177085805,0.270993644,0.346531519
10.5512216,8.77E-07,8.37E-13,1.05E+06,,0.177088207,0.270993644,0.346522656
10.55136448,8.76E-07,8.37E-13,1.05E+06,,0.177090609,0.270993644,0.346513792
10.55150736,8.76E-07,8.37E-13,1.05E+06,,0.177093011,0.270993644,0.346504928
10.55165024,8.76E-07,8.37E-13,1.05E+06,,0.177095412,0.270993644,0.346496068
10.55179311,8.76E-07,8.37E-13,1.05E+06,,0.177097814,0.270993644,0.346487205
10.55193599,8.76E-07,8.37E-13,1.05E+06,,0.177100216,0.270993644,0.346478341
10.55207887,8.76E-07,8.37E-13,1.05E+06,,0.177102618,0.270993644,0.346469477
10.55222175,8.76E-07,8.37E-13,1.05E+06,,0.177105019,0.270993644,0.346460617
10.55236462,8.76E-07,8.37E-13,1.05E+06,,0.177107421,0.270993644,0.346451754
10.5525075,8.75E-07,8.37E-13,1.04E+06,,0.177109823,0.270993644,0.34644289
10.55265038,8.75E-07,8.37E-13,1.04E+06,,0.177112224,0.270993644,0.34643403
10.55279326,8.75E-07,8.37E-13,1.04E+06,,0.177114626,0.270993644,0.346425166
10.55293613,8.75E-07,8.37E-13,1.04E+06,,0.177117028,0.270993644,0.346416303
10.55307901,8.75E-07,8.37E-13,1.04E+06,,0.17711943,0.270993644,0.346407439
10.55322189,8.75E-07,8.37E-13,1.04E+06,,0.177121831,0.270993644,0.346398579
10.55336477,8.75E-07,8.37E-13,1.04E+06,,0.177124233,0.270993644,0.346389715
10.55350764,8.75E-07,8.37E-13,1.04E+06,,0.177126635,0.270993644,0.346380852
10.55365052,8.75E-07,8.37E-13,1.04E+06,,0.177129036,0.270993644,0.346371992
10.5537934,8.74E-07,8.37E-13,1.04E+06,,0.177131438,0.270993644,0.346363128
10.55393628,8.74E-07,8.37E-13,1.04E+06,,0.17713384,0.270993644,0.346354264
10.55407915,8.74E-07,8.37E-13,1.04E+06,,0.177136242,0.270993644,0.346345401
10.55422203,8.74E-07,8.37E-13,1.04E+06,,0.177138643,0.270993644,0.346336541
10.55436491,8.74E-07,8.37E-13,1.04E+06,,0.177141045,0.270993644,0.346327677
10.55450779,8.74E-07,8.37E-13,1.04E+06,,0.177143447,0.270993644,0.346318813
10.55465066,8.74E-07,8.37E-13,1.04E+06,,0.177145848,0.270993644,0.346309953
10.55479354,8.74E-07,8.37E-13,1.04E+06,,0.17714825,0.270993644,0.346301089
10.55493642,8.74E-07,8.37E-13,1.04E+06,,0.177150652,0.270993644,0.346292226
10.5550793,8.73E-07,8.37E-13,1.04E+06,,0.177153054,0.270993644,0.346283362
10.55522217,8.73E-07,8.37E-13,1.04E+06,,0.177155455,0.270993644,0.346274502
10.55536505,8.73E-07,8.37E-13,1.04E+06,,0.177157857,0.270993644,0.346265638
10.55550793,8.73E-07,8.37E-13,1.04E+06,,0.177160259,0.270993644,0.346256775
10.55565081,8.73E-07,8.37E-13,1.04E+06,,0.17716266,0.270993644,0.346247915
10.55579368,8.73E-07,8.37E-13,1.04E+06,,0.177165062,0.270993644,0.346239051
10.55593656,8.73E-07,8.37E-13,1.04E+06,,0.177167464,0.270993644,0.346230187
10.55607944,8.73E-07,8.37E-13,1.04E+06,,0.177169866,0.270993644,0.346221324
10.55622232,8.72E-07,8.37E-13,1.04E+06,,0.177172267,0.270993644,0.346212464
10.5563652,8.72E-07,8.37E-13,1.04E+06,,0.177174669,0.270993644,0.3462036
10.55650807,8.72E-07,8.37E-13,1.04E+06,,0.177177071,0.270993644,0.346194736
10.55665095,8.72E-07,8.37E-13,1.04E+06,,0.177179473,0.270993644,0.346185873
10.55679383,8.72E-07,8.37E-13,1.04E+06,,0.177181874,0.270993644,0.346177013
10.55693671,8.72E-07,8.37E-13,1.04E+06,,0.177184276,0.270993644,0.346168149
10.55707958,8.72E-07,8.37E-13,1.04E+06,,0.177186678,0.270993644,0.346159285
10.55722246,8.72E-07,8.37E-13,1.04E+06,,0.177189079,0.270993644,0.346150425
10.55736534,8.72E-07,8.37E-13,1.04E+06,,0.177191481,0.270993644,0.346141562
10.55750822,8.71E-07,8.37E-13,1.04E+06,,0.177193883,0.270993644,0.346132698
10.55765109,8.71E-07,8.37E-13,1.04E+06,,0.177196285,0.270993644,0.346123834
10.55779397,8.71E-07,8.37E-13,1.04E+06,,0.177198686,0.270993644,0.346114974
10.55793685,8.71E-07,8.37E-13,1.04E+06,,0.177201088,0.270993644,0.346106111
10.55807973,8.71E-07,8.37E-13,1.04E+06,,0.17720349,0.270993644,0.346097247
10.5582226,8.71E-07,8.37E-13,1.04E+06,,0.177205891,0.270993644,0.346088387
10.55836548,8.71E-07,8.37E-13,1.04E+06,,0.177208293,0.270993644,0.346079523
10.55850836,8.71E-07,8.37E-13,1.04E+06,,0.177210695,0.270993644,0.34607066
10.55865124,8.70E-07,8.37E-13,1.04E+06,,0.177213097,0.270993644,0.346061796
10.55879411,8.70E-07,8.37E-13,1.04E+06,,0.177215498,0.270993644,0.346052936
10.55893699,8.70E-07,8.37E-13,1.04E+06,,0.1772179,0.270993644,0.346044072
10.55907987,8.70E-07,8.37E-13,1.04E+06,,0.177220302,0.270993644,0.346035209
10.55922275,8.70E-07,8.37E-13,1.04E+06,,0.177222703,0.270993644,0.346026349
10.55936562,8.70E-07,8.37E-13,1.04E+06,,0.177225105,0.270993644,0.346017485
10.5595085,8.70E-07,8.37E-13,1.04E+06,,0.177227507,0.270993644,0.346008621
10.55965138,8.70E-07,8.37E-13,1.04E+06,,0.177229909,0.270993644,0.345999758
10.55979426,8.70E-07,8.37E-13,1.04E+06,,0.17723231,0.270993644,0.345990898
10.55993713,8.69E-07,8.37E-13,1.04E+06,,0.177234712,0.270993644,0.345982034
10.56008001,8.69E-07,8.37E-13,1.04E+06,,0.177237114,0.270993644,0.34597317
10.56022289,8.69E-07,8.37E-13,1.04E+06,,0.177239515,0.270993644,0.34596431
10.56036577,8.69E-07,8.37E-13,1.04E+06,,0.177241917,0.270993644,0.345955447
10.56050864,8.69E-07,8.37E-13,1.04E+06,,0.177244319,0.270993644,0.345946583
10.56065152,8.69E-07,8.37E-13,1.04E+06,,0.177246721,0.270993644,0.345937719
10.5607944,8.69E-07,8.37E-13,1.04E+06,,0.177249122,0.270993644,0.345928859
10.56093728,8.69E-07,8.37E-13,1.04E+06,,0.177251524,0.270993644,0.345919996
10.56108015,8.69E-07,8.37E-13,1.04E+06,,0.177253926,0.270993644,0.345911132
10.56122303,8.68E-07,8.37E-13,1.04E+06,,0.177256328,0.270993644,0.345902268
10.56136591,8.68E-07,8.37E-13,1.04E+06,,0.177258729,0.270993644,0.345893408
10.56150879,8.68E-07,8.37E-13,1.04E+06,,0.177261131,0.270993644,0.345884545
10.56165166,8.68E-07,8.37E-13,1.04E+06,,0.177263533,0.270993644,0.345875681
10.56179454,8.68E-07,8.37E-13,1.04E+06,,0.177265934,0.270993644,0.345866821
10.56193742,8.68E-07,8.37E-13,1.04E+06,,0.177268336,0.270993644,0.345857957
10.5620803,8.68E-07,8.37E-13,1.04E+06,,0.177270738,0.270993644,0.345849094
10.56222317,8.68E-07,8.37E-13,1.04E+06,,0.17727314,0.270993644,0.34584023
10.56236605,8.67E-07,8.37E-13,1.04E+06,,0.177275541,0.270993644,0.34583137
10.56250893,8.67E-07,8.37E-13,1.04E+06,,0.177277943,0.270993644,0.345822506
10.56265181,8.67E-07,8.37E-13,1.04E+06,,0.177280345,0.270993644,0.345813643
10.56279468,8.67E-07,8.37E-13,1.04E+06,,0.177282746,0.270993644,0.345804783
10.56293756,8.67E-07,8.37E-13,1.04E+06,,0.177285148,0.270993644,0.345795919
10.56308044,8.67E-07,8.37E-13,1.04E+06,,0.17728755,0.270993644,0.345787055
10.56322332,8.67E-07,8.37E-13,1.04E+06,,0.177289952,0.270993644,0.345778192
10.5633662,8.67E-07,8.37E-13,1.04E+06,,0.177292353,0.270993644,0.345769332
10.56350907,8.67E-07,8.37E-13,1.04E+06,,0.177294755,0.270993644,0.345760468
10.56365195,8.66E-07,8.37E-13,1.03E+06,,0.177297157,0.270993644,0.345751604
10.56379483,8.66E-07,8.37E-13,1.03E+06,,0.177299558,0.270993644,0.345742744
10.56393771,8.66E-07,8.37E-13,1.03E+06,,0.17730196,0.270993644,0.345733881
10.56408058,8.66E-07,8.37E-13,1.03E+06,,0.177304362,0.270993644,0.345725017
10.56422346,8.66E-07,8.37E-13,1.03E+06,,0.177306764,0.270993644,0.345716153
10.56436634,8.66E-07,8.37E-13,1.03E+06,,0.177309165,0.270993644,0.345707293
10.56450922,8.66E-07,8.37E-13,1.03E+06,,0.177311567,0.270993644,0.34569843
10.56465209,8.66E-07,8.37E-13,1.03E+06,,0.177313969,0.270993644,0.345689566
10.56479497,8.66E-07,8.37E-13,1.03E+06,,0.17731637,0.270993644,0.345680706
10.56493785,8.65E-07,8.37E-13,1.03E+06,,0.177318772,0.270993644,0.345671842
10.56508073,8.65E-07,8.37E-13,1.03E+06,,0.177321174,0.270993644,0.345662979
10.5652236,8.65E-07,8.37E-13,1.03E+06,,0.177323576,0.270993644,0.345654115
10.56536648,8.65E-07,8.37E-13,1.03E+06,,0.177325977,0.270993644,0.345645255
10.56550936,8.65E-07,8.37E-13,1.03E+06,,0.177328379,0.270993644,0.345636391
10.56565224,8.65E-07,8.37E-13,1.03E+06,,0.177330781,0.270993644,0.345627528
10.56579511,8.65E-07,8.37E-13,1.03E+06,,0.177333183,0.270993644,0.345618664
10.56593799,8.65E-07,8.37E-13,1.03E+06,,0.177335584,0.270993644,0.345609804
10.56608087,8.64E-07,8.37E-13,1.03E+06,,0.177337986,0.270993644,0.34560094
10.56622375,8.64E-07,8.37E-13,1.03E+06,,0.177340388,0.270993644,0.345592077
10.56636662,8.64E-07,8.37E-13,1.03E+06,,0.177342789,0.270993644,0.345583217
10.5665095,8.64E-07,8.37E-13,1.03E+06,,0.177345191,0.270993644,0.345574353
10.56665238,8.64E-07,8.37E-13,1.03E+06,,0.177347593,0.270993644,0.345565489
10.56679526,8.64E-07,8.37E-13,1.03E+06,,0.177349995,0.270993644,0.345556626
10.56693813,8.64E-07,8.37E-13,1.03E+06,,0.177352396,0.270993644,0.345547766
10.56708101,8.64E-07,8.37E-13,1.03E+06,,0.177354798,0.270993644,0.345538902
10.56722389,8.64E-07,8.37E-13,1.03E+06,,0.1773572,0.270993644,0.345530038
10.56736677,8.63E-07,8.37E-13,1.03E+06,,0.177359601,0.270993644,0.345521178
10.56750964,8.63E-07,8.37E-13,1.03E+06,,0.177362003,0.270993644,0.345512315
10.56765252,8.63E-07,8.37E-13,1.03E+06,,0.177364405,0.270993644,0.345503451
10.5677954,8.63E-07,8.37E-13,1.03E+06,,0.177366807,0.270993644,0.345494587
10.56793828,8.63E-07,8.37E-13,1.03E+06,,0.177369208,0.270993644,0.345485727
10.56808115,8.63E-07,8.37E-13,1.03E+06,,0.17737161,0.270993644,0.345476864
10.56822403,8.63E-07,8.37E-13,1.03E+06,,0.177374012,0.270993644,0.345468
10.56836691,8.63E-07,8.37E-13,1.03E+06,,0.177376413,0.270993644,0.34545914
10.56850979,8.63E-07,8.37E-13,1.03E+06,,0.177378815,0.270993644,0.345450276
10.56865266,8.62E-07,8.37E-13,1.03E+06,,0.177381217,0.270993644,0.345441413
10.56879554,8.62E-07,8.37E-13,1.03E+06,,0.177383619,0.270993644,0.345432549
10.56893842,8.62E-07,8.37E-13,1.03E+06,,0.17738602,0.270993644,0.345423689
10.5690813,8.62E-07,8.37E-13,1.03E+06,,0.177388422,0.270993644,0.345414825
10.56922417,8.62E-07,8.37E-13,1.03E+06,,0.177390824,0.270993644,0.345405961
10.56936705,8.62E-07,8.37E-13,1.03E+06,,0.177393225,0.270993644,0.345397102
10.56950993,8.62E-07,8.37E-13,1.03E+06,,0.177395627,0.270993644,0.345388238
10.56965281,8.62E-07,8.37E-13,1.03E+06,,0.177398029,0.270993644,0.345379374
10.56979569,8.61E-07,8.37E-13,1.03E+06,,0.177400431,0.270993644,0.34537051
10.56993856,8.61E-07,8.37E-13,1.03E+06,,0.177402832,0.270993644,0.34536165
10.57008144,8.61E-07,8.37E-13,1.03E+06,,0.177405234,0.270993644,0.345352787
10.57022432,8.61E-07,8.37E-13,1.03E+06,,0.177407636,0.270993644,0.345343923
10.5703672,8.61E-07,8.37E-13,1.03E+06,,0.177410038,0.270993644,0.345335059
10.57051007,8.61E-07,8.37E-13,1.03E+06,,0.177412439,0.270993644,0.345326199
10.57065295,8.61E-07,8.37E-13,1.03E+06,,0.177414841,0.270993644,0.345317336
10.57079583,8.61E-07,8.37E-13,1.03E+06,,0.177417243,0.270993644,0.345308472
10.57093871,8.61E-07,8.37E-13,1.03E+06,,0.177419644,0.270993644,0.345299612
10.57108158,8.60E-07,8.37E-13,1.03E+06,,0.177422046,0.270993644,0.345290748
10.57122446,8.60E-07,8.37E-13,1.03E+06,,0.177424448,0.270993644,0.345281885
10.57136734,8.60E-07,8.37E-13,1.03E+06,,0.17742685,0.270993644,0.345273021
10.57151022,8.60E-07,8.37E-13,1.03E+06,,0.177429251,0.270993644,0.345264161
10.57165309,8.60E-07,8.37E-13,1.03E+06,,0.177431653,0.270993644,0.345255297
10.57179597,8.60E-07,8.37E-13,1.03E+06,,0.177434055,0.270993644,0.345246434
10.57193885,8.60E-07,8.37E-13,1.03E+06,,0.177436456,0.270993644,0.345237574
10.57208173,8.60E-07,8.37E-13,1.03E+06,,0.177438858,0.270993644,0.34522871
10.5722246,8.59E-07,8.37E-13,1.03E+06,,0.17744126,0.270993644,0.345219846
10.57236748,8.59E-07,8.37E-13,1.03E+06,,0.177443662,0.270993644,0.345210983
10.57251036,8.59E-07,8.37E-13,1.03E+06,,0.177446063,0.270993644,0.345202123
10.57265324,8.59E-07,8.37E-13,1.03E+06,,0.177448465,0.270993644,0.345193259
10.57279611,8.59E-07,8.37E-13,1.03E+06,,0.177450867,0.270993644,0.345184395
10.57293899,8.59E-07,8.37E-13,1.03E+06,,0.177453268,0.270993644,0.345175535
10.57308187,8.59E-07,8.37E-13,1.03E+06,,0.17745567,0.270993644,0.345166672
10.57322475,8.59E-07,8.37E-13,1.03E+06,,0.177458072,0.270993644,0.345157808
10.57336762,8.59E-07,8.37E-13,1.03E+06,,0.177460474,0.270993644,0.345148944
10.5735105,8.58E-07,8.37E-13,1.02E+06,,0.177462875,0.270993644,0.345140084
10.57365338,8.58E-07,8.37E-13,1.02E+06,,0.177465277,0.270993644,0.345131221
10.57379626,8.58E-07,8.37E-13,1.02E+06,,0.177467679,0.270993644,0.345122357
10.57393913,8.58E-07,8.37E-13,1.02E+06,,0.17747008,0.270993644,0.345113497
10.57408201,8.58E-07,8.37E-13,1.02E+06,,0.177472482,0.270993644,0.345104633
10.57422489,8.58E-07,8.37E-13,1.02E+06,,0.177474884,0.270993644,0.34509577
10.57436777,8.58E-07,8.37E-13,1.02E+06,,0.177477286,0.270993644,0.345086906
10.57451064,8.58E-07,8.37E-13,1.02E+06,,0.177479687,0.270993644,0.345078046
10.57465352,8.58E-07,8.37E-13,1.02E+06,,0.177482089,0.270993644,0.345069182
10.5747964,8.57E-07,8.37E-13,1.02E+06,,0.177484491,0.270993644,0.345060319
10.57493928,8.57E-07,8.37E-13,1.02E+06,,0.177486893,0.270993644,0.345051455
10.57508215,8.57E-07,8.37E-13,1.02E+06,,0.177489294,0.270993644,0.345042595
10.57522503,8.57E-07,8.37E-13,1.02E+06,,0.177491696,0.270993644,0.345033731
10.57536791,8.57E-07,8.37E-13,1.02E+06,,0.177494098,0.270993644,0.345024868
10.57551079,8.57E-07,8.37E-13,1.02E+06,,0.177496499,0.270993644,0.345016008
10.57565366,8.57E-07,8.37E-13,1.02E+06,,0.177498901,0.270993644,0.345007144
10.57579654,8.57E-07,8.37E-13,1.02E+06,,0.177501303,0.270993644,0.34499828
10.57593942,8.56E-07,8.37E-13,1.02E+06,,0.177503705,0.270993644,0.344989417
10.5760823,8.56E-07,8.37E-13,1.02E+06,,0.177506106,0.270993644,0.344980557
10.57622518,8.56E-07,8.37E-13,1.02E+06,,0.177508508,0.270993644,0.344971693
10.57636805,8.56E-07,8.37E-13,1.02E+06,,0.17751091,0.270993644,0.344962829
10.57651093,8.56E-07,8.37E-13,1.02E+06,,0.177513311,0.270993644,0.344953969
10.57665381,8.56E-07,8.37E-13,1.02E+06,,0.177515713,0.270993644,0.344945106
10.57679669,8.56E-07,8.37E-13,1.02E+06,,0.177518115,0.270993644,0.344936242
10.57693956,8.56E-07,8.37E-13,1.02E+06,,0.177520517,0.270993644,0.344927378
10.57708244,8.56E-07,8.37E-13,1.02E+06,,0.177522918,0.270993644,0.344918518
10.57722532,8.55E-07,8.37E-13,1.02E+06,,0.17752532,0.270993644,0.344909655
10.5773682,8.55E-07,8.37E-13,1.02E+06,,0.177527722,0.270993644,0.344900791
10.57751107,8.55E-07,8.37E-13,1.02E+06,,0.177530123,0.270993644,0.344891931
10.57765395,8.55E-07,8.37E-13,1.02E+06,,0.177532525,0.270993644,0.344883067
10.57779683,8.55E-07,8.37E-13,1.02E+06,,0.177534927,0.270993644,0.344874204
10.57793971,8.55E-07,8.37E-13,1.02E+06,,0.177537329,0.270993644,0.34486534
10.57808258,8.55E-07,8.37E-13,1.02E+06,,0.17753973,0.270993644,0.34485648
10.57822546,8.55E-07,8.37E-13,1.02E+06,,0.177542132,0.270993644,0.344847616
10.57836834,8.55E-07,8.37E-13,1.02E+06,,0.177544534,0.270993644,0.344838753
10.57851122,8.54E-07,8.37E-13,1.02E+06,,0.177546935,0.270993644,0.344829893
10.57865409,8.54E-07,8.37E-13,1.02E+06,,0.177549337,0.270993644,0.344821029
10.57879697,8.54E-07,8.37E-13,1.02E+06,,0.177551739,0.270993644,0.344812165
10.57893985,8.54E-07,8.37E-13,1.02E+06,,0.177554141,0.270993644,0.344803302
10.57908273,8.54E-07,8.37E-13,1.02E+06,,0.177556542,0.270993644,0.344794442
10.5792256,8.54E-07,8.37E-13,1.02E+06,,0.177558944,0.270993644,0.344785578
10.57936848,8.54E-07,8.37E-13,1.02E+06,,0.177561346,0.270993644,0.344776714
10.57951136,8.54E-07,8.37E-13,1.02E+06,,0.177563748,0.270993644,0.344767851
10.57965424,8.53E-07,8.37E-13,1.02E+06,,0.177566149,0.270993644,0.344758991
10.57979711,8.53E-07,8.37E-13,1.02E+06,,0.177568551,0.270993644,0.344750127
10.57993999,8.53E-07,8.37E-13,1.02E+06,,0.177570953,0.270993644,0.344741263
10.58008287,8.53E-07,8.37E-13,1.02E+06,,0.177573354,0.270993644,0.344732403
10.58022575,8.53E-07,8.37E-13,1.02E+06,,0.177575756,0.270993644,0.34472354
10.58036862,8.53E-07,8.37E-13,1.02E+06,,0.177578158,0.270993644,0.344714676
10.5805115,8.53E-07,8.37E-13,1.02E+06,,0.17758056,0.270993644,0.344705812
10.58065438,8.53E-07,8.37E-13,1.02E+06,,0.177582961,0.270993644,0.344696952
10.58079726,8.53E-07,8.37E-13,1.02E+06,,0.177585363,0.270993644,0.344688089
10.58094013,8.52E-07,8.37E-13,1.02E+06,,0.177587765,0.270993644,0.344679225
10.58108301,8.52E-07,8.37E-13,1.02E+06,,0.177590166,0.270993644,0.344670365
10.58122589,8.52E-07,8.37E-13,1.02E+06,,0.177592568,0.270993644,0.344661501
10.58136877,8.52E-07,8.37E-13,1.02E+06,,0.17759497,0.270993644,0.344652638
10.58151164,8.52E-07,8.37E-13,1.02E+06,,0.177597372,0.270993644,0.344643774
10.58165452,8.52E-07,8.37E-13,1.02E+06,,0.177599773,0.270993644,0.344634914
10.5817974,8.52E-07,8.37E-13,1.02E+06,,0.177602175,0.270993644,0.34462605
10.58194028,8.52E-07,8.37E-13,1.02E+06,,0.177604577,0.270993644,0.344617187
10.58208315,8.52E-07,8.37E-13,1.02E+06,,0.177606978,0.270993644,0.344608327
10.58222603,8.51E-07,8.37E-13,1.02E+06,,0.17760938,0.270993644,0.344599463
10.58236891,8.51E-07,8.37E-13,1.02E+06,,0.177611782,0.270993644,0.344590599
10.58251179,8.51E-07,8.37E-13,1.02E+06,,0.177614184,0.270993644,0.344581736
10.58265466,8.51E-07,8.37E-13,1.02E+06,,0.177616585,0.270993644,0.344572876
10.58279754,8.51E-07,8.37E-13,1.02E+06,,0.177618987,0.270993644,0.344564012
10.58294042,8.51E-07,8.37E-13,1.02E+06,,0.177621389,0.270993644,0.344555148
10.5830833,8.51E-07,8.37E-13,1.02E+06,,0.17762379,0.270993644,0.344546288
10.58322618,8.51E-07,8.37E-13,1.02E+06,,0.177626192,0.270993644,0.344537425
10.58336905,8.50E-07,8.37E-13,1.01E+06,,0.177628594,0.270993644,0.344528561
10.58351193,8.50E-07,8.37E-13,1.01E+06,,0.177630996,0.270993644,0.344519697
10.58365481,8.50E-07,8.37E-13,1.01E+06,,0.177633397,0.270993644,0.344510837
10.58379769,8.50E-07,8.37E-13,1.01E+06,,0.177635799,0.270993644,0.344501974
10.58394056,8.50E-07,8.37E-13,1.01E+06,,0.177638201,0.270993644,0.34449311
10.58408344,8.50E-07,8.37E-13,1.01E+06,,0.177640603,0.270993644,0.344484246
10.58422632,8.50E-07,8.37E-13,1.01E+06,,0.177643004,0.270993644,0.344475386
10.5843692,8.50E-07,8.37E-13,1.01E+06,,0.177645406,0.270993644,0.344466522
10.58451207,8.50E-07,8.37E-13,1.01E+06,,0.177647808,0.270993644,0.344457659
10.58465495,8.49E-07,8.37E-13,1.01E+06,,0.177650209,0.270993644,0.344448799
10.58479783,8.49E-07,8.37E-13,1.01E+06,,0.177652611,0.270993644,0.344439935
10.58494071,8.49E-07,8.37E-13,1.01E+06,,0.177655013,0.270993644,0.344431071
10.58508358,8.49E-07,8.37E-13,1.01E+06,,0.177657415,0.270993644,0.344422208
10.58522646,8.49E-07,8.37E-13,1.01E+06,,0.177659816,0.270993644,0.344413348
10.58536934,8.49E-07,8.37E-13,1.01E+06,,0.177662218,0.270993644,0.344404484
10.58551222,8.49E-07,8.37E-13,1.01E+06,,0.17766462,0.270993644,0.34439562
10.58565509,8.49E-07,8.37E-13,1.01E+06,,0.177667021,0.270993644,0.34438676
10.58579797,8.49E-07,8.37E-13,1.01E+06,,0.177669423,0.270993644,0.344377897
10.58594085,8.48E-07,8.37E-13,1.01E+06,,0.177671825,0.270993644,0.344369033
10.58608373,8.48E-07,8.37E-13,1.01E+06,,0.177674227,0.270993644,0.344360169
10.5862266,8.48E-07,8.37E-13,1.01E+06,,0.177676628,0.270993644,0.344351309
10.58636948,8.48E-07,8.37E-13,1.01E+06,,0.17767903,0.270993644,0.344342446
10.58651236,8.48E-07,8.37E-13,1.01E+06,,0.177681432,0.270993644,0.344333582
10.58665524,8.48E-07,8.37E-13,1.01E+06,,0.177683833,0.270993644,0.344324722
10.58679811,8.48E-07,8.37E-13,1.01E+06,,0.177686235,0.270993644,0.344315858
10.58694099,8.48E-07,8.37E-13,1.01E+06,,0.177688637,0.270993644,0.344306995
10.58708387,8.47E-07,8.37E-13,1.01E+06,,0.177691039,0.270993644,0.344298131
10.58722675,8.47E-07,8.37E-13,1.01E+06,,0.17769344,0.270993644,0.344289271
10.58736962,8.47E-07,8.37E-13,1.01E+06,,0.177695842,0.270993644,0.344280407
