C.Length,Ion,ion_air,ion_sensitivity,,Vth,vth_air,vth_sensitivity
250.1688813,9.57E-07,5.19E-14,1.84E+07,,0.175536419,0.42959254,0.591388577
250.1710244,9.57E-07,5.19E-14,1.84E+07,,0.175536648,0.42959254,0.591388044
250.1731676,9.57E-07,5.19E-14,1.84E+07,,0.175536876,0.42959254,0.591387513
250.1753108,9.57E-07,5.19E-14,1.84E+07,,0.175537105,0.42959254,0.59138698
250.1774539,9.57E-07,5.19E-14,1.84E+07,,0.175537333,0.42959254,0.591386449
250.1795971,9.57E-07,5.19E-14,1.84E+07,,0.175537562,0.42959254,0.591385916
250.1817402,9.57E-07,5.19E-14,1.84E+07,,0.17553779,0.42959254,0.591385385
250.1838834,9.57E-07,5.19E-14,1.84E+07,,0.175538019,0.42959254,0.591384852
250.1860266,9.57E-07,5.19E-14,1.84E+07,,0.175538247,0.42959254,0.591384322
250.1881697,9.57E-07,5.19E-14,1.84E+07,,0.175538475,0.42959254,0.591383791
250.1903129,9.57E-07,5.19E-14,1.84E+07,,0.175538704,0.42959254,0.591383258
250.1924561,9.57E-07,5.19E-14,1.84E+07,,0.175538932,0.42959254,0.591382727
250.1945992,9.57E-07,5.19E-14,1.84E+07,,0.175539161,0.42959254,0.591382194
250.1967424,9.57E-07,5.19E-14,1.84E+07,,0.175539389,0.42959254,0.591381663
250.1988856,9.57E-07,5.19E-14,1.84E+07,,0.175539618,0.42959254,0.59138113
250.2010287,9.57E-07,5.19E-14,1.84E+07,,0.175539846,0.42959254,0.5913806
250.2031719,9.57E-07,5.19E-14,1.84E+07,,0.175540075,0.42959254,0.591380066
250.205315,9.57E-07,5.19E-14,1.84E+07,,0.175540303,0.42959254,0.591379536
250.2074582,9.57E-07,5.19E-14,1.84E+07,,0.175540532,0.42959254,0.591379003
250.2096014,9.57E-07,5.19E-14,1.84E+07,,0.17554076,0.42959254,0.591378472
250.2117445,9.57E-07,5.19E-14,1.84E+07,,0.175540989,0.42959254,0.591377939
250.2138877,9.57E-07,5.19E-14,1.84E+07,,0.175541217,0.42959254,0.591377408
250.2160309,9.57E-07,5.19E-14,1.84E+07,,0.175541446,0.42959254,0.591376875
250.218174,9.57E-07,5.19E-14,1.84E+07,,0.175541674,0.42959254,0.591376344
250.2203172,9.57E-07,5.19E-14,1.84E+07,,0.175541902,0.42959254,0.591375814
250.2224604,9.57E-07,5.19E-14,1.84E+07,,0.175542131,0.42959254,0.591375281
250.2246035,9.57E-07,5.19E-14,1.84E+07,,0.175542359,0.42959254,0.59137475
250.2267467,9.57E-07,5.19E-14,1.84E+07,,0.175542588,0.42959254,0.591374217
250.2288898,9.57E-07,5.19E-14,1.84E+07,,0.175542816,0.42959254,0.591373686
250.231033,9.57E-07,5.19E-14,1.84E+07,,0.175543045,0.42959254,0.591373153
250.2331762,9.57E-07,5.19E-14,1.84E+07,,0.175543273,0.42959254,0.591372622
250.2353193,9.57E-07,5.19E-14,1.84E+07,,0.175543502,0.42959254,0.591372089
250.2374625,9.57E-07,5.19E-14,1.84E+07,,0.17554373,0.42959254,0.591371558
250.2396057,9.57E-07,5.19E-14,1.84E+07,,0.175543959,0.42959254,0.591371025
250.2417488,9.57E-07,5.19E-14,1.84E+07,,0.175544187,0.42959254,0.591370495
250.243892,9.57E-07,5.19E-14,1.84E+07,,0.175544416,0.42959254,0.591369962
250.2460351,9.57E-07,5.19E-14,1.84E+07,,0.175544644,0.42959254,0.591369431
250.2481783,9.57E-07,5.19E-14,1.84E+07,,0.175544873,0.42959254,0.591368898
250.2503215,9.57E-07,5.19E-14,1.84E+07,,0.175545101,0.42959254,0.591368367
250.2524646,9.57E-07,5.19E-14,1.84E+07,,0.175545329,0.42959254,0.591367836
250.2546078,9.57E-07,5.19E-14,1.84E+07,,0.175545558,0.42959254,0.591367303
250.256751,9.57E-07,5.19E-14,1.84E+07,,0.175545786,0.42959254,0.591366772
250.2588941,9.57E-07,5.19E-14,1.84E+07,,0.175546015,0.42959254,0.591366239
250.2610373,9.57E-07,5.19E-14,1.84E+07,,0.175546243,0.42959254,0.591365709
250.2631805,9.57E-07,5.19E-14,1.84E+07,,0.175546472,0.42959254,0.591365176
250.2653236,9.57E-07,5.19E-14,1.84E+07,,0.1755467,0.42959254,0.591364645
250.2674668,9.57E-07,5.19E-14,1.84E+07,,0.175546929,0.42959254,0.591364112
250.2696099,9.57E-07,5.19E-14,1.84E+07,,0.175547157,0.42959254,0.591363581
250.2717531,9.57E-07,5.19E-14,1.84E+07,,0.175547386,0.42959254,0.591363048
250.2738963,9.57E-07,5.19E-14,1.84E+07,,0.175547614,0.42959254,0.591362517
250.2760394,9.57E-07,5.19E-14,1.84E+07,,0.175547843,0.42959254,0.591361984
250.2781826,9.57E-07,5.19E-14,1.84E+07,,0.175548071,0.42959254,0.591361453
250.2803258,9.57E-07,5.19E-14,1.84E+07,,0.1755483,0.42959254,0.59136092
250.2824689,9.57E-07,5.19E-14,1.84E+07,,0.175548528,0.42959254,0.59136039
250.2846121,9.57E-07,5.19E-14,1.84E+07,,0.175548757,0.42959254,0.591359857
250.2867553,9.57E-07,5.19E-14,1.84E+07,,0.175548985,0.42959254,0.591359326
250.2888984,9.57E-07,5.19E-14,1.84E+07,,0.175549213,0.42959254,0.591358795
250.2910416,9.57E-07,5.19E-14,1.84E+07,,0.175549442,0.42959254,0.591358262
250.2931847,9.57E-07,5.19E-14,1.84E+07,,0.17554967,0.42959254,0.591357731
250.2953279,9.57E-07,5.19E-14,1.84E+07,,0.175549899,0.42959254,0.591357198
250.2974711,9.57E-07,5.19E-14,1.84E+07,,0.175550127,0.42959254,0.591356668
250.2996142,9.57E-07,5.19E-14,1.84E+07,,0.175550356,0.42959254,0.591356135
250.3017574,9.57E-07,5.19E-14,1.84E+07,,0.175550584,0.42959254,0.591355604
250.3039006,9.57E-07,5.19E-14,1.84E+07,,0.175550813,0.42959254,0.591355071
250.3060437,9.57E-07,5.19E-14,1.84E+07,,0.175551041,0.42959254,0.59135454
250.3081869,9.57E-07,5.19E-14,1.84E+07,,0.17555127,0.42959254,0.591354007
250.31033,9.57E-07,5.19E-14,1.84E+07,,0.175551498,0.42959254,0.591353476
250.3124732,9.57E-07,5.19E-14,1.84E+07,,0.175551727,0.42959254,0.591352943
250.3146164,9.57E-07,5.19E-14,1.84E+07,,0.175551955,0.42959254,0.591352412
250.3167595,9.57E-07,5.19E-14,1.84E+07,,0.175552184,0.42959254,0.591351879
250.3189027,9.57E-07,5.19E-14,1.84E+07,,0.175552412,0.42959254,0.591351349
250.3210459,9.57E-07,5.19E-14,1.84E+07,,0.17555264,0.42959254,0.591350818
250.323189,9.57E-07,5.19E-14,1.84E+07,,0.175552869,0.42959254,0.591350285
250.3253322,9.57E-07,5.19E-14,1.84E+07,,0.175553097,0.42959254,0.591349754
250.3274754,9.57E-07,5.19E-14,1.84E+07,,0.175553326,0.42959254,0.591349221
250.3296185,9.57E-07,5.19E-14,1.84E+07,,0.175553554,0.42959254,0.59134869
250.3317617,9.57E-07,5.19E-14,1.84E+07,,0.175553783,0.42959254,0.591348157
250.3339048,9.57E-07,5.19E-14,1.84E+07,,0.175554011,0.42959254,0.591347626
250.336048,9.57E-07,5.19E-14,1.84E+07,,0.17555424,0.42959254,0.591347093
250.3381912,9.57E-07,5.19E-14,1.84E+07,,0.175554468,0.42959254,0.591346563
250.3403343,9.57E-07,5.19E-14,1.84E+07,,0.175554697,0.42959254,0.59134603
250.3424775,9.57E-07,5.19E-14,1.84E+07,,0.175554925,0.42959254,0.591345499
250.3446207,9.57E-07,5.19E-14,1.84E+07,,0.175555154,0.42959254,0.591344966
250.3467638,9.57E-07,5.19E-14,1.84E+07,,0.175555382,0.42959254,0.591344435
250.348907,9.57E-07,5.19E-14,1.84E+07,,0.175555611,0.42959254,0.591343902
250.3510502,9.57E-07,5.19E-14,1.84E+07,,0.175555839,0.42959254,0.591343371
250.3531933,9.57E-07,5.19E-14,1.84E+07,,0.175556067,0.42959254,0.591342841
250.3553365,9.57E-07,5.19E-14,1.84E+07,,0.175556296,0.42959254,0.591342307
250.3574796,9.57E-07,5.19E-14,1.84E+07,,0.175556524,0.42959254,0.591341777
250.3596228,9.57E-07,5.19E-14,1.84E+07,,0.175556753,0.42959254,0.591341244
250.361766,9.57E-07,5.19E-14,1.84E+07,,0.175556981,0.42959254,0.591340713
250.3639091,9.57E-07,5.19E-14,1.84E+07,,0.17555721,0.42959254,0.59134018
250.3660523,9.57E-07,5.19E-14,1.84E+07,,0.175557438,0.42959254,0.591339649
250.3681955,9.57E-07,5.19E-14,1.84E+07,,0.175557667,0.42959254,0.591339116
250.3703386,9.57E-07,5.19E-14,1.84E+07,,0.175557895,0.42959254,0.591338585
250.3724818,9.57E-07,5.19E-14,1.84E+07,,0.175558124,0.42959254,0.591338052
250.3746249,9.57E-07,5.19E-14,1.84E+07,,0.175558352,0.42959254,0.591337522
250.3767681,9.57E-07,5.19E-14,1.84E+07,,0.175558581,0.42959254,0.591336988
250.3789113,9.57E-07,5.19E-14,1.84E+07,,0.175558809,0.42959254,0.591336458
250.3810544,9.57E-07,5.19E-14,1.84E+07,,0.175559038,0.42959254,0.591335925
250.3831976,9.57E-07,5.19E-14,1.84E+07,,0.175559266,0.42959254,0.591335394
250.3853408,9.57E-07,5.19E-14,1.84E+07,,0.175559494,0.42959254,0.591334863
250.3874839,9.57E-07,5.19E-14,1.84E+07,,0.175559723,0.42959254,0.59133433
250.3896271,9.57E-07,5.19E-14,1.84E+07,,0.175559951,0.42959254,0.591333799
250.3917703,9.57E-07,5.19E-14,1.84E+07,,0.17556018,0.42959254,0.591333266
250.3939134,9.57E-07,5.19E-14,1.84E+07,,0.175560408,0.42959254,0.591332736
250.3960566,9.57E-07,5.19E-14,1.84E+07,,0.175560637,0.42959254,0.591332203
250.3981997,9.57E-07,5.19E-14,1.84E+07,,0.175560865,0.42959254,0.591331672
250.4003429,9.57E-07,5.19E-14,1.84E+07,,0.175561094,0.42959254,0.591331139
250.4024861,9.57E-07,5.19E-14,1.84E+07,,0.175561322,0.42959254,0.591330608
250.4046292,9.57E-07,5.19E-14,1.84E+07,,0.175561551,0.42959254,0.591330075
250.4067724,9.57E-07,5.19E-14,1.84E+07,,0.175561779,0.42959254,0.591329544
250.4089156,9.57E-07,5.19E-14,1.84E+07,,0.175562008,0.42959254,0.591329011
250.4110587,9.57E-07,5.19E-14,1.84E+07,,0.175562236,0.42959254,0.59132848
250.4132019,9.57E-07,5.19E-14,1.84E+07,,0.175562465,0.42959254,0.591327947
250.415345,9.57E-07,5.19E-14,1.84E+07,,0.175562693,0.42959254,0.591327417
250.4174882,9.57E-07,5.19E-14,1.84E+07,,0.175562921,0.42959254,0.591326886
250.4196314,9.57E-07,5.19E-14,1.84E+07,,0.17556315,0.42959254,0.591326353
250.4217745,9.57E-07,5.19E-14,1.84E+07,,0.175563378,0.42959254,0.591325822
250.4239177,9.57E-07,5.19E-14,1.84E+07,,0.175563607,0.42959254,0.591325289
250.4260609,9.57E-07,5.19E-14,1.84E+07,,0.175563835,0.42959254,0.591324758
250.428204,9.57E-07,5.19E-14,1.84E+07,,0.175564064,0.42959254,0.591324225
250.4303472,9.57E-07,5.19E-14,1.84E+07,,0.175564292,0.42959254,0.591323694
250.4324904,9.57E-07,5.19E-14,1.84E+07,,0.175564521,0.42959254,0.591323161
250.4346335,9.57E-07,5.19E-14,1.84E+07,,0.175564749,0.42959254,0.591322631
250.4367767,9.57E-07,5.19E-14,1.84E+07,,0.175564978,0.42959254,0.591322098
250.4389198,9.57E-07,5.19E-14,1.84E+07,,0.175565206,0.42959254,0.591321567
250.441063,9.57E-07,5.19E-14,1.84E+07,,0.175565435,0.42959254,0.591321034
250.4432062,9.57E-07,5.19E-14,1.84E+07,,0.175565663,0.42959254,0.591320503
250.4453493,9.57E-07,5.19E-14,1.84E+07,,0.175565892,0.42959254,0.59131997
250.4474925,9.57E-07,5.19E-14,1.84E+07,,0.17556612,0.42959254,0.591319439
250.4496357,9.57E-07,5.19E-14,1.84E+07,,0.175566349,0.42959254,0.591318906
250.4517788,9.57E-07,5.19E-14,1.84E+07,,0.175566577,0.42959254,0.591318375
250.453922,9.57E-07,5.19E-14,1.84E+07,,0.175566805,0.42959254,0.591317845
250.4560652,9.57E-07,5.19E-14,1.84E+07,,0.175567034,0.42959254,0.591317312
250.4582083,9.57E-07,5.19E-14,1.84E+07,,0.175567262,0.42959254,0.591316781
250.4603515,9.57E-07,5.19E-14,1.84E+07,,0.175567491,0.42959254,0.591316248
250.4624946,9.57E-07,5.19E-14,1.84E+07,,0.175567719,0.42959254,0.591315717
250.4646378,9.57E-07,5.19E-14,1.84E+07,,0.175567948,0.42959254,0.591315184
250.466781,9.57E-07,5.19E-14,1.84E+07,,0.175568176,0.42959254,0.591314653
250.4689241,9.57E-07,5.19E-14,1.84E+07,,0.175568405,0.42959254,0.59131412
250.4710673,9.57E-07,5.19E-14,1.84E+07,,0.175568633,0.42959254,0.59131359
250.4732105,9.57E-07,5.19E-14,1.84E+07,,0.175568862,0.42959254,0.591313056
250.4753536,9.57E-07,5.19E-14,1.84E+07,,0.17556909,0.42959254,0.591312526
250.4774968,9.57E-07,5.19E-14,1.84E+07,,0.175569319,0.42959254,0.591311993
250.4796399,9.57E-07,5.19E-14,1.84E+07,,0.175569547,0.42959254,0.591311462
250.4817831,9.57E-07,5.19E-14,1.84E+07,,0.175569776,0.42959254,0.591310929
250.4839263,9.57E-07,5.19E-14,1.84E+07,,0.175570004,0.42959254,0.591310398
250.4860694,9.57E-07,5.19E-14,1.84E+07,,0.175570232,0.42959254,0.591309867
250.4882126,9.57E-07,5.19E-14,1.84E+07,,0.175570461,0.42959254,0.591309334
250.4903558,9.57E-07,5.19E-14,1.84E+07,,0.175570689,0.42959254,0.591308804
250.4924989,9.57E-07,5.19E-14,1.84E+07,,0.175570918,0.42959254,0.591308271
250.4946421,9.57E-07,5.19E-14,1.84E+07,,0.175571146,0.42959254,0.59130774
250.4967853,9.57E-07,5.19E-14,1.84E+07,,0.175571375,0.42959254,0.591307207
250.4989284,9.57E-07,5.19E-14,1.84E+07,,0.175571603,0.42959254,0.591306676
250.5010716,9.57E-07,5.19E-14,1.84E+07,,0.175571832,0.42959254,0.591306143
250.5032147,9.57E-07,5.19E-14,1.84E+07,,0.17557206,0.42959254,0.591305612
250.5053579,9.57E-07,5.19E-14,1.84E+07,,0.175572289,0.42959254,0.591305079
250.5075011,9.57E-07,5.19E-14,1.84E+07,,0.175572517,0.42959254,0.591304548
250.5096442,9.57E-07,5.19E-14,1.84E+07,,0.175572746,0.42959254,0.591304015
250.5117874,9.57E-07,5.19E-14,1.84E+07,,0.175572974,0.42959254,0.591303485
250.5139306,9.57E-07,5.19E-14,1.84E+07,,0.175573203,0.42959254,0.591302952
250.5160737,9.57E-07,5.19E-14,1.84E+07,,0.175573431,0.42959254,0.591302421
250.5182169,9.57E-07,5.19E-14,1.84E+07,,0.175573659,0.42959254,0.59130189
250.5203601,9.57E-07,5.19E-14,1.84E+07,,0.175573888,0.42959254,0.591301357
250.5225032,9.57E-07,5.19E-14,1.84E+07,,0.175574116,0.42959254,0.591300826
250.5246464,9.57E-07,5.19E-14,1.84E+07,,0.175574345,0.42959254,0.591300293
250.5267895,9.57E-07,5.19E-14,1.84E+07,,0.175574573,0.42959254,0.591299762
250.5289327,9.57E-07,5.19E-14,1.84E+07,,0.175574802,0.42959254,0.591299229
250.5310759,9.57E-07,5.19E-14,1.84E+07,,0.17557503,0.42959254,0.591298699
250.533219,9.57E-07,5.19E-14,1.84E+07,,0.175575259,0.42959254,0.591298166
250.5353622,9.57E-07,5.19E-14,1.84E+07,,0.175575487,0.42959254,0.591297635
250.5375054,9.57E-07,5.19E-14,1.84E+07,,0.175575716,0.42959254,0.591297102
250.5396485,9.57E-07,5.19E-14,1.84E+07,,0.175575944,0.42959254,0.591296571
250.5417917,9.57E-07,5.19E-14,1.84E+07,,0.175576173,0.42959254,0.591296038
250.5439348,9.57E-07,5.19E-14,1.84E+07,,0.175576401,0.42959254,0.591295507
250.546078,9.57E-07,5.19E-14,1.84E+07,,0.17557663,0.42959254,0.591294974
250.5482212,9.57E-07,5.19E-14,1.84E+07,,0.175576858,0.42959254,0.591294443
250.5503643,9.57E-07,5.19E-14,1.84E+07,,0.175577086,0.42959254,0.591293913
250.5525075,9.57E-07,5.19E-14,1.84E+07,,0.175577315,0.42959254,0.59129338
250.5546507,9.57E-07,5.19E-14,1.84E+07,,0.175577543,0.42959254,0.591292849
250.5567938,9.57E-07,5.19E-14,1.84E+07,,0.175577772,0.42959254,0.591292316
250.558937,9.57E-07,5.19E-14,1.84E+07,,0.175578,0.42959254,0.591291785
250.5610802,9.57E-07,5.19E-14,1.84E+07,,0.175578229,0.42959254,0.591291252
250.5632233,9.56E-07,5.19E-14,1.84E+07,,0.175578457,0.42959254,0.591290721
250.5653665,9.56E-07,5.19E-14,1.84E+07,,0.175578686,0.42959254,0.591290188
250.5675096,9.56E-07,5.19E-14,1.84E+07,,0.175578914,0.42959254,0.591289658
250.5696528,9.56E-07,5.19E-14,1.84E+07,,0.175579143,0.42959254,0.591289124
250.571796,9.56E-07,5.19E-14,1.84E+07,,0.175579371,0.42959254,0.591288594
250.5739391,9.56E-07,5.19E-14,1.84E+07,,0.1755796,0.42959254,0.591288061
250.5760823,9.56E-07,5.19E-14,1.84E+07,,0.175579828,0.42959254,0.59128753
250.5782255,9.56E-07,5.19E-14,1.84E+07,,0.175580057,0.42959254,0.591286997
250.5803686,9.56E-07,5.19E-14,1.84E+07,,0.175580285,0.42959254,0.591286466
250.5825118,9.56E-07,5.19E-14,1.84E+07,,0.175580514,0.42959254,0.591285933
250.584655,9.56E-07,5.19E-14,1.84E+07,,0.175580742,0.42959254,0.591285402
250.5867981,9.56E-07,5.19E-14,1.84E+07,,0.17558097,0.42959254,0.591284872
250.5889413,9.56E-07,5.19E-14,1.84E+07,,0.175581199,0.42959254,0.591284339
250.5910844,9.56E-07,5.19E-14,1.84E+07,,0.175581427,0.42959254,0.591283808
250.5932276,9.56E-07,5.19E-14,1.84E+07,,0.175581656,0.42959254,0.591283275
250.5953708,9.56E-07,5.19E-14,1.84E+07,,0.175581884,0.42959254,0.591282744
250.5975139,9.56E-07,5.19E-14,1.84E+07,,0.175582113,0.42959254,0.591282211
250.5996571,9.56E-07,5.19E-14,1.84E+07,,0.175582341,0.42959254,0.59128168
250.6018003,9.56E-07,5.19E-14,1.84E+07,,0.17558257,0.42959254,0.591281147
250.6039434,9.56E-07,5.19E-14,1.84E+07,,0.175582798,0.42959254,0.591280616
250.6060866,9.56E-07,5.19E-14,1.84E+07,,0.175583027,0.42959254,0.591280083
250.6082297,9.56E-07,5.19E-14,1.84E+07,,0.175583255,0.42959254,0.591279553
250.6103729,9.56E-07,5.19E-14,1.84E+07,,0.175583484,0.42959254,0.59127902
250.6125161,9.56E-07,5.19E-14,1.84E+07,,0.175583712,0.42959254,0.591278489
250.6146592,9.56E-07,5.19E-14,1.84E+07,,0.175583941,0.42959254,0.591277956
250.6168024,9.56E-07,5.19E-14,1.84E+07,,0.175584169,0.42959254,0.591277425
250.6189456,9.56E-07,5.19E-14,1.84E+07,,0.175584397,0.42959254,0.591276894
250.6210887,9.56E-07,5.19E-14,1.84E+07,,0.175584626,0.42959254,0.591276361
250.6232319,9.56E-07,5.19E-14,1.84E+07,,0.175584854,0.42959254,0.591275831
250.6253751,9.56E-07,5.19E-14,1.84E+07,,0.175585083,0.42959254,0.591275297
250.6275182,9.56E-07,5.19E-14,1.84E+07,,0.175585311,0.42959254,0.591274767
250.6296614,9.56E-07,5.19E-14,1.84E+07,,0.17558554,0.42959254,0.591274234
250.6318045,9.56E-07,5.19E-14,1.84E+07,,0.175585768,0.42959254,0.591273703
250.6339477,9.56E-07,5.19E-14,1.84E+07,,0.175585997,0.42959254,0.59127317
250.6360909,9.56E-07,5.19E-14,1.84E+07,,0.175586225,0.42959254,0.591272639
250.638234,9.56E-07,5.19E-14,1.84E+07,,0.175586454,0.42959254,0.591272106
250.6403772,9.56E-07,5.19E-14,1.84E+07,,0.175586682,0.42959254,0.591271575
250.6425204,9.56E-07,5.19E-14,1.84E+07,,0.175586911,0.42959254,0.591271042
250.6446635,9.56E-07,5.19E-14,1.84E+07,,0.175587139,0.42959254,0.591270512
250.6468067,9.56E-07,5.19E-14,1.84E+07,,0.175587368,0.42959254,0.591269978
250.6489498,9.56E-07,5.19E-14,1.84E+07,,0.175587596,0.42959254,0.591269448
250.651093,9.56E-07,5.19E-14,1.84E+07,,0.175587824,0.42959254,0.591268917
250.6532362,9.56E-07,5.19E-14,1.84E+07,,0.175588053,0.42959254,0.591268384
250.6553793,9.56E-07,5.19E-14,1.84E+07,,0.175588281,0.42959254,0.591267853
250.6575225,9.56E-07,5.19E-14,1.84E+07,,0.17558851,0.42959254,0.59126732
250.6596657,9.56E-07,5.19E-14,1.84E+07,,0.175588738,0.42959254,0.591266789
250.6618088,9.56E-07,5.19E-14,1.84E+07,,0.175588967,0.42959254,0.591266256
250.663952,9.56E-07,5.19E-14,1.84E+07,,0.175589195,0.42959254,0.591265726
250.6660952,9.56E-07,5.19E-14,1.84E+07,,0.175589424,0.42959254,0.591265193
250.6682383,9.56E-07,5.19E-14,1.84E+07,,0.175589652,0.42959254,0.591264662
250.6703815,9.56E-07,5.19E-14,1.84E+07,,0.175589881,0.42959254,0.591264129
250.6725246,9.56E-07,5.19E-14,1.84E+07,,0.175590109,0.42959254,0.591263598
250.6746678,9.56E-07,5.19E-14,1.84E+07,,0.175590338,0.42959254,0.591263065
250.676811,9.56E-07,5.19E-14,1.84E+07,,0.175590566,0.42959254,0.591262534
250.6789541,9.56E-07,5.19E-14,1.84E+07,,0.175590795,0.42959254,0.591262001
250.6810973,9.56E-07,5.19E-14,1.84E+07,,0.175591023,0.42959254,0.59126147
250.6832405,9.56E-07,5.19E-14,1.84E+07,,0.175591251,0.42959254,0.59126094
250.6853836,9.56E-07,5.19E-14,1.84E+07,,0.17559148,0.42959254,0.591260407
250.6875268,9.56E-07,5.19E-14,1.84E+07,,0.175591708,0.42959254,0.591259876
250.68967,9.56E-07,5.19E-14,1.84E+07,,0.175591937,0.42959254,0.591259343
250.6918131,9.56E-07,5.19E-14,1.84E+07,,0.175592165,0.42959254,0.591258812
250.6939563,9.56E-07,5.19E-14,1.84E+07,,0.175592394,0.42959254,0.591258279
250.6960994,9.56E-07,5.19E-14,1.84E+07,,0.175592622,0.42959254,0.591257748
250.6982426,9.56E-07,5.19E-14,1.84E+07,,0.175592851,0.42959254,0.591257215
250.7003858,9.56E-07,5.19E-14,1.84E+07,,0.175593079,0.42959254,0.591256684
250.7025289,9.56E-07,5.19E-14,1.84E+07,,0.175593308,0.42959254,0.591256151
250.7046721,9.56E-07,5.19E-14,1.84E+07,,0.175593536,0.42959254,0.591255621
250.7068153,9.56E-07,5.19E-14,1.84E+07,,0.175593765,0.42959254,0.591255088
250.7089584,9.56E-07,5.19E-14,1.84E+07,,0.175593993,0.42959254,0.591254557
250.7111016,9.56E-07,5.19E-14,1.84E+07,,0.175594222,0.42959254,0.591254024
250.7132447,9.56E-07,5.19E-14,1.84E+07,,0.17559445,0.42959254,0.591253493
250.7153879,9.56E-07,5.19E-14,1.84E+07,,0.175594678,0.42959254,0.591252962
250.7175311,9.56E-07,5.19E-14,1.84E+07,,0.175594907,0.42959254,0.591252429
250.7196742,9.56E-07,5.19E-14,1.84E+07,,0.175595135,0.42959254,0.591251899
250.7218174,9.56E-07,5.19E-14,1.84E+07,,0.175595364,0.42959254,0.591251365
250.7239606,9.56E-07,5.19E-14,1.84E+07,,0.175595592,0.42959254,0.591250835
250.7261037,9.56E-07,5.19E-14,1.84E+07,,0.175595821,0.42959254,0.591250302
250.7282469,9.56E-07,5.19E-14,1.84E+07,,0.175596049,0.42959254,0.591249771
250.7303901,9.56E-07,5.19E-14,1.84E+07,,0.175596278,0.42959254,0.591249238
250.7325332,9.56E-07,5.19E-14,1.84E+07,,0.175596506,0.42959254,0.591248707
250.7346764,9.56E-07,5.19E-14,1.84E+07,,0.175596735,0.42959254,0.591248174
250.7368195,9.56E-07,5.19E-14,1.84E+07,,0.175596963,0.42959254,0.591247643
250.7389627,9.56E-07,5.19E-14,1.84E+07,,0.175597192,0.42959254,0.59124711
250.7411059,9.56E-07,5.19E-14,1.84E+07,,0.17559742,0.42959254,0.59124658
250.743249,9.56E-07,5.19E-14,1.84E+07,,0.175597649,0.42959254,0.591246046
250.7453922,9.56E-07,5.19E-14,1.84E+07,,0.175597877,0.42959254,0.591245516
250.7475354,9.56E-07,5.19E-14,1.84E+07,,0.175598106,0.42959254,0.591244983
250.7496785,9.56E-07,5.19E-14,1.84E+07,,0.175598334,0.42959254,0.591244452
250.7518217,9.56E-07,5.19E-14,1.84E+07,,0.175598562,0.42959254,0.591243921
250.7539649,9.56E-07,5.19E-14,1.84E+07,,0.175598791,0.42959254,0.591243388
250.756108,9.56E-07,5.19E-14,1.84E+07,,0.175599019,0.42959254,0.591242857
250.7582512,9.56E-07,5.19E-14,1.84E+07,,0.175599248,0.42959254,0.591242324
250.7603943,9.56E-07,5.19E-14,1.84E+07,,0.175599476,0.42959254,0.591241794
250.7625375,9.56E-07,5.19E-14,1.84E+07,,0.175599705,0.42959254,0.591241261
250.7646807,9.56E-07,5.19E-14,1.84E+07,,0.175599933,0.42959254,0.59124073
250.7668238,9.56E-07,5.19E-14,1.84E+07,,0.175600162,0.42959254,0.591240197
250.768967,9.56E-07,5.19E-14,1.84E+07,,0.17560039,0.42959254,0.591239666
250.7711102,9.56E-07,5.19E-14,1.84E+07,,0.175600619,0.42959254,0.591239133
250.7732533,9.56E-07,5.19E-14,1.84E+07,,0.175600847,0.42959254,0.591238602
250.7753965,9.56E-07,5.19E-14,1.84E+07,,0.175601076,0.42959254,0.591238069
250.7775396,9.56E-07,5.19E-14,1.84E+07,,0.175601304,0.42959254,0.591237538
250.7796828,9.56E-07,5.19E-14,1.84E+07,,0.175601533,0.42959254,0.591237005
250.781826,9.56E-07,5.19E-14,1.84E+07,,0.175601761,0.42959254,0.591236475
250.7839691,9.56E-07,5.19E-14,1.84E+07,,0.175601989,0.42959254,0.591235944
250.7861123,9.56E-07,5.19E-14,1.84E+07,,0.175602218,0.42959254,0.591235411
250.7882555,9.56E-07,5.19E-14,1.84E+07,,0.175602446,0.42959254,0.59123488
250.7903986,9.56E-07,5.19E-14,1.84E+07,,0.175602675,0.42959254,0.591234347
250.7925418,9.56E-07,5.19E-14,1.84E+07,,0.175602903,0.42959254,0.591233816
250.794685,9.56E-07,5.19E-14,1.84E+07,,0.175603132,0.42959254,0.591233283
250.7968281,9.56E-07,5.19E-14,1.84E+07,,0.17560336,0.42959254,0.591232752
250.7989713,9.56E-07,5.19E-14,1.84E+07,,0.175603589,0.42959254,0.591232219
250.8011144,9.56E-07,5.19E-14,1.84E+07,,0.175603817,0.42959254,0.591231689
250.8032576,9.56E-07,5.19E-14,1.84E+07,,0.175604046,0.42959254,0.591231156
250.8054008,9.56E-07,5.19E-14,1.84E+07,,0.175604274,0.42959254,0.591230625
250.8075439,9.56E-07,5.19E-14,1.84E+07,,0.175604503,0.42959254,0.591230092
250.8096871,9.56E-07,5.19E-14,1.84E+07,,0.175604731,0.42959254,0.591229561
250.8118303,9.56E-07,5.19E-14,1.84E+07,,0.17560496,0.42959254,0.591229028
250.8139734,9.56E-07,5.19E-14,1.84E+07,,0.175605188,0.42959254,0.591228497
250.8161166,9.56E-07,5.19E-14,1.84E+07,,0.175605416,0.42959254,0.591227967
250.8182598,9.56E-07,5.19E-14,1.84E+07,,0.175605645,0.42959254,0.591227433
